0.00	1.695459
0.02	1.761628
0.04	1.717837
0.06	1.565859
0.08	1.316157
0.10	0.983868
0.12	0.588953
0.14	0.153309
0.16	-0.291993
0.18	-0.715722
0.20	-1.0889
0.22	-1.392529
0.24	-1.609384
0.26	-1.726425
0.28	-1.74027
0.30	-1.646895
0.32	-1.451613
0.34	-1.167946
0.36	-0.807326
0.38	-0.391325
0.40	0.056714
0.42	0.501373
0.44	0.90965
0.46	1.256429
0.48	1.524161
0.50	1.695137
0.52	1.760984
0.54	1.717032
0.56	1.56602
0.58	1.316479
0.60	0.985155
0.62	0.589114
0.64	0.153792
0.66	-0.292154
0.68	-0.715561
0.70	-1.0889
0.72	-1.392046
0.74	-1.609223
0.76	-1.726264
0.78	-1.74027
0.80	-1.647056
0.82	-1.452901
0.84	-1.167946
0.86	-0.807809
0.88	-0.390842
0.90	0.056714
0.92	0.501373
0.94	0.90965
0.96	1.256912
0.98	1.523517
1.00	1.695137
1.02	1.760823
1.04	1.717193
1.06	1.565376
1.08	1.317123
1.10	0.984672
1.12	0.59008
1.14	0.153953
1.16	-0.291832
1.18	-0.715883
1.20	-1.088578
1.22	-1.392207
1.24	-1.60874
1.26	-1.727391
1.28	-1.740753
1.30	-1.647056
1.32	-1.452257
1.34	-1.168912
1.36	-0.808131
1.38	-0.392291
1.40	0.05607
1.42	0.50089
1.44	0.90965
1.46	1.256429
1.48	1.524
1.50	1.694654
1.52	1.761145
1.54	1.717354
1.56	1.566181
1.58	1.31664
1.60	0.985316
1.62	0.589758
1.64	0.154436
1.66	-0.291671
1.68	-0.715078
1.70	-1.088256
1.72	-1.391885
1.74	-1.609062
1.76	-1.726747
1.78	-1.740753
1.80	-1.647217
1.82	-1.452579
1.84	-1.168429
1.86	-0.808131
1.88	-0.391647
1.90	0.055104
1.92	0.500568
1.94	0.908845
1.96	1.256268
1.98	1.523517
2.00	1.695298
2.02	1.76195
2.04	1.717515
2.06	1.565698
2.08	1.315835
2.10	0.983385
2.12	0.587987
2.14	0.152343
2.16	-0.293764
2.18	-0.71701
2.20	-1.089866
2.22	-1.39269
2.24	-1.609545
2.26	-1.726586
2.28	-1.74027
2.30	-1.646412
2.32	-1.452257
2.34	-1.166819
2.36	-0.806521
2.38	-0.389876
2.40	0.057519
2.42	0.502822
2.44	0.910616
2.46	1.258361
2.48	1.524805
2.50	1.695459
2.52	1.761467
2.54	1.716871
2.56	1.565537
2.58	1.315996
2.60	0.983224
