2000.026039	1.116859
2050.071853	1.14063
2099.999786	1.083857
2200.044172	1.108978
2250.125771	1.10478
2350.016211	1.111324
2400.086412	1.08043
2500.127349	1.118736
2550.094035	1.146425
2650.082873	1.180532
2700.158524	1.130739
2749.995295	1.188193
2849.972295	1.226419
2899.925215	1.165584
2999.975072	1.204519
3050.118625	1.162719
3149.922938	1.20755
3200.045177	1.211536
3300.036471	1.22428
3349.989947	1.162371
3449.975908	1.237153
3499.978244	1.195616
3600.070588	1.227029
3650.087958	1.256149
3750.032127	1.238587
3799.96006	1.21424
3900.007384	1.266404
3949.891219	1.220337
4049.966224	1.272362
4100.074736	1.1854
4200.167031	1.253611
4250.057235	1.30147
4350.109191	1.274259
4450.079213	1.292963
4499.943085	1.274332
4600.017949	1.285843
4649.920817	1.318883
4749.927444	1.331427
4800.026385	1.267125
4900.155846	1.313388
5000.09277	1.344298
5050.022172	1.310735
5150.071993	1.297351
5199.955241	1.294193
5300.074293	1.253913
5350.101793	1.385517
5450.024064	1.346968
5550.014236	1.323963
5600.110238	1.36863
5700.088351	1.37873
5750.036191	1.320442
5850.059224	1.34222
5900.021091	1.309566
5999.947622	1.385467
6100.076225	1.314079
6150.148651	1.396245
6249.914518	1.446979
6300.095102	1.363499
6400.033719	1.425491
6450.019051	1.360745
6550.079087	1.3841
6650.065277	1.475374
6700.045829	1.443411
6799.983626	1.471295
6900.06371	1.482216
6950.103019	1.433637
7049.934413	1.426011
7150.059164	1.44347
7200.128949	1.485974
7300.162362	1.39065
7399.926722	1.465998
7500.028695	1.475405
7550.118917	1.425057
7650.146687	1.408881
7700.066081	1.438369
7800.032713	1.537525
7900.044195	1.475367
7950.008242	1.533691
8050.027566	1.458628
8150.098299	1.472721
8199.954047	1.469374
8299.968555	1.599603
8350.10012	1.559687
8450.141088	1.517544
8549.960728	1.535578
8600.082885	1.480843
8700.095697	1.539817
8750.092964	1.472209
8850.149398	1.490606
8950.145616	1.644728
9050.097596	1.566957
9100.016262	1.620336
9200.053439	1.588002
9300.106914	1.564096
9400.13559	1.630368
9449.983418	1.606368
9550.079264	1.607302
9650.089054	1.604522
9700.012426	1.601791
9800.119371	1.593779
9899.968156	1.718755
9999.972646	1.740975
10050.19021	1.693173
10149.98742	1.675261
10250.08042	1.572747
10300.12869	1.723312
10400.12078	1.646042
10499.9667	1.783957
10600.09119	1.73969
10650.0559	1.70822
10750.09283	1.76343
10850.03456	1.619863
10900.14166	1.748993
11000.17041	1.719939
