0.000	0.02854
0.004	1.333062
0.008	2.534567
0.012	3.542417
0.016	4.275943
0.020	4.682801
0.024	4.732069
0.028	4.418109
0.032	3.768141
0.036	2.825328
0.040	1.667446
0.044	0.382078
0.048	-0.933543
0.052	-2.183963
0.056	-3.267121
0.060	-4.112826
0.064	-4.642666
0.068	-4.826365
0.072	-4.642827
0.076	-4.110733
0.080	-3.266316
0.084	-2.178811
0.088	-0.928713
0.092	0.38723
0.096	1.675818
0.100	2.833539
0.104	3.769912
0.108	4.423261
0.112	4.732713
0.116	4.682962
0.120	4.272722
0.124	3.535333
0.128	2.527805
0.132	1.324851
0.136	0.020491
0.140	-1.282411
0.144	-2.497897
0.148	-3.526805
0.152	-4.288312
0.156	-4.73041
0.160	-4.813485
0.164	-4.529968
0.168	-3.909328
0.172	-2.989891
0.176	-1.851032
0.180	-0.568576
0.184	0.745437
0.188	2.008755
0.192	3.115608
0.196	3.981468
0.200	4.539507
0.204	4.755898
0.208	4.604553
0.212	4.100127
0.216	3.284013
0.220	2.213702
0.224	0.973886
0.228	-0.335622
0.232	-1.62822
0.236	-2.802334
0.240	-3.763627
0.244	-4.442064
0.248	-4.789335
0.252	-4.773074
0.256	-4.393282
0.260	-3.683291
0.264	-2.696884
0.268	-1.510213
0.272	-0.207312
0.276	1.09946
0.280	2.327043
0.284	3.378358
0.288	4.166943
0.292	4.634983
0.296	4.751551
0.300	4.498128
0.304	3.90628
0.308	3.014662
0.312	1.889296
0.316	0.618415
0.320	-0.695115
0.324	-1.963565
0.328	-3.08536
0.332	-3.980327
0.336	-4.57231
0.340	-4.818637
0.344	-4.704006
0.348	-4.229548
0.352	-3.43858
0.356	-2.388584
0.360	-1.162473
0.364	0.146547
0.368	1.450104
0.372	2.638249
0.376	3.620342
0.380	4.328269
0.384	4.702766
0.388	4.718867

