0	-1.455637
0.004	-1.193383
0.008	-0.844676
0.012	-0.43431
0.016	0.004875
0.02	0.441484
0.024	0.83994
0.028	1.173195
0.032	1.413397
0.036	1.544285
0.04	1.555072
0.044	1.445435
0.048	1.222781
0.052	0.905303
0.056	0.516024
0.06	0.086014
0.064	-0.353975
0.068	-0.769171
0.072	-1.129147
0.076	-1.405086
0.08	-1.577669
0.084	-1.632084
0.088	-1.56479
0.092	-1.380455
0.096	-1.094534
0.1	-0.72667
0.104	-0.307288
0.108	0.13399
0.112	0.56255
0.116	0.945712
0.12	1.254336
0.124	1.466525
0.128	1.563444
0.132	1.541226
0.136	1.398425
0.14	1.148402
0.144	0.807259
0.148	0.404456
0.152	-0.032314
0.156	-0.469084
0.16	-0.873011
0.164	-1.211575
0.168	-1.46256
0.172	-1.602944
0.176	-1.624678
0.18	-1.523898
0.184	-1.311067
0.188	-0.999711
0.192	-0.615425
0.196	-0.186222
0.2	0.25409
0.204	0.674118
0.208	1.038444
0.212	1.323563
0.216	1.504359
0.22	1.570527
0.224	1.514019
0.228	1.340628
0.232	1.062915
0.236	0.702935
0.24	0.286288
0.244	-0.152897
0.248	-0.584353
0.252	-0.972181
0.256	-1.29046
0.26	-1.511501
0.264	-1.621458
0.268	-1.60874
0.272	-1.477049
0.276	-1.234597
0.28	-0.901023
0.284	-0.50096
0.288	-0.066123
0.292	0.372419
0.296	0.77989
0.3	1.125863
0.304	1.383131
0.308	1.53527
0.312	1.566986
0.316	1.478278
0.32	1.274299
0.324	0.972276
0.328	0.5933
0.332	0.16812
0.336	-0.273157
0.34	-0.694954
0.344	-1.067971
0.348	-1.360975
0.352	-1.55352
0.356	-1.629186
0.36	-1.584752
0.364	-1.42038
0.368	-1.151686
0.372	-0.797023
0.376	-0.384724
0.38	0.054943
0.384	0.487528
0.388	0.881637
0.392	1.205233
0.396	1.43642
0.4	-1.458052
